asin_or_url,title,brand,department,category,categories,description,short_description,image_urls,model,color,size,capacity,configuration,price_snapshot,price_checked_at,availability,condition,active,product_type,dimensions,specifications,keywords
B0FCS4D6L2,Arzopa Portátil 100Srgb Protección Computadora,ARZOPA,Tecnología,Tecnología,,"Arzopa Portátil 100Srgb Protección Computadora, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Monitor portátil disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B0FCS4D6L2.svg,,,,,,,,unknown,new,true,Monitor portátil,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","arzopa, portátil, 100srgb, protección, computadora, monitor"
B0FJ9234ZX,Xiaomi Redmi Pad Pro Snapdragon,Xiaomi,Tecnología,Tecnología,,"Xiaomi Redmi Pad Pro Snapdragon, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Tablet disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B0FJ9234ZX.svg,,,,,,,,unknown,new,true,Tablet,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","xiaomi, redmi, pad, pro, snapdragon, tablet"
B00M2X5IPA,Intenso Conector Negro Unidad Flash,Intenso,Tecnología,Tecnología,,"Intenso Conector Negro Unidad Flash, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Memoria USB disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B00M2X5IPA.svg,,,,,,,,unknown,new,true,Memoria USB,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","intenso, conector, negro, unidad, flash, memoria, usb"
B0DSG3H6Y1,Samsung Essential Refresco Flickering Ls27D304Gauxen,Samsung,Tecnología,Tecnología,,"Samsung Essential Refresco Flickering Ls27D304Gauxen, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Monitor disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B0DSG3H6Y1.svg,,,,,,,,unknown,new,true,Monitor,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","samsung, essential, refresco, flickering, ls27d304gauxen, monitor"
B0CXM2P4F8,Pendrive Wooolken Memorias Windows unidades,Wooolken,Tecnología,Tecnología,,"Pendrive Wooolken Memorias Windows unidades, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Memoria USB disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B0CXM2P4F8.svg,,,,,,,,unknown,new,true,Memoria USB,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","wooolken, pendrive, memorias, windows, unidades, memoria, usb"
B0GXNBTR8P,pulgadas Octa Core Certified Widevine Funda Rosa,Genérico,Tecnología,Tecnología,,"pulgadas Octa Core Certified Widevine Funda Rosa, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Tablet disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B0GXNBTR8P.svg,,,,,,,,unknown,new,true,Tablet,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","genérico, pulgadas, octa, core, certified, widevine, funda, rosa, tablet"
B0D6NN6TM7,AMD Procesador 9600X Arquitectura Frecuencia,AMD,Tecnología,Tecnología,,"AMD Procesador 9600X Arquitectura Frecuencia, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Procesador disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B0D6NN6TM7.svg,,,,,,,,unknown,new,true,Procesador,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","amd, procesador, 9600x, arquitectura, frecuencia"
B09NSTR7JZ,Enfriador Thermalright Enfriador Ventilador Tecnología,Thermalright,Tecnología,Tecnología,,"Enfriador Thermalright Enfriador Ventilador Tecnología, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Ventilador disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B09NSTR7JZ.svg,,,,,,,,unknown,new,true,Ventilador,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","thermalright, enfriador, ventilador, tecnología"
B09VH29PR1,ARCTIC Acoth00001A M2 Pro Negro,ARCTIC,Tecnología,Tecnología,,"ARCTIC Acoth00001A M2 Pro Negro, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Disipador para SSD M.2 disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B09VH29PR1.svg,,,,,,,,unknown,new,true,Disipador para SSD M.2,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","arctic, acoth00001a, pro, negro, disipador, para, ssd, m.2"
B07RW6Z692,CORSAIR Vengeance Cl16 20 20 38 Ordenador Sobremesa,CORSAIR,Tecnología,Tecnología,,"CORSAIR Vengeance Cl16 20 20 38 Ordenador Sobremesa, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Memoria RAM disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B07RW6Z692.svg,,,,,,,,unknown,new,true,Memoria RAM,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","corsair, vengeance, cl16, ordenador, sobremesa, memoria, ram"
B0CSKH1NJF,Gigabyte Placa Eagle Ax B650,GIGABYTE,Tecnología,Tecnología,,"Gigabyte Placa Eagle Ax B650, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Placa base disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B0CSKH1NJF.svg,,,,,,,,unknown,new,true,Placa base,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","gigabyte, placa, eagle, b650, base"
B0DFHNV7TK,CORSAIR Frame 4000D Modular Mid Tower,CORSAIR,Tecnología,Tecnología,,"CORSAIR Frame 4000D Modular Mid Tower, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Caja para PC disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B0DFHNV7TK.svg,,,,,,,,unknown,new,true,Caja para PC,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","corsair, frame, 4000d, modular, mid, tower, caja, para"
B07W7KGYN1,Logitech Mk295 Combo Teclado Inalámbricos,Logitech,Tecnología,Tecnología,,"Logitech Mk295 Combo Teclado Inalámbricos, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Teclado y ratón disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B07W7KGYN1.svg,,,,,,,,unknown,new,true,Teclado y ratón,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","logitech, mk295, combo, teclado, inalámbricos, ratón"
B07PDBYX48,Grabadora Rodzon unidades Portátil Quemador,Rodzon,Tecnología,Tecnología,,"Grabadora Rodzon unidades Portátil Quemador, seleccionado para el catálogo editorial de SecretShop. Consulta en Amazon España la ficha completa, las variantes, la compatibilidad, el precio y la disponibilidad actual antes de comprar.",Grabadora DVD externa disponible en Amazon España; revisa la ficha y las variantes actuales.,https://secretshops.github.io/assets/images/amazon/B07PDBYX48.svg,,,,,,,,unknown,new,true,Grabadora DVD externa,,"Consulta la ficha de Amazon España para confirmar especificaciones, variantes y compatibilidad.","rodzon, grabadora, unidades, portátil, quemador, dvd, externa"
